data,id_loja,id_produto,categoria,regiao,nivel_estoque,unid_vendidas,unid_pedidas,preco,desconto,condicao_climatica,promocao,preco_concorrente,sazonalidade,epidemia,demanda
2022-03-12,S004,P0017,Roupas,Oeste,176,128,131,106.11,0,Nublado,0,120.49,Primavera,0,122
2022-03-12,S004,P0018,Moveis,Oeste,119,56,59,167.21,0,Nublado,0,151.32,Primavera,0,70
2022-03-12,S004,P0019,Roupas,Oeste,124,96,113,50.13,25,Nublado,1,47.29,Primavera,0,113
2022-03-12,S004,P0020,Moveis,Oeste,95,77,0,121.32,10,Nublado,0,138.62,Primavera,0,82
2022-03-12,S005,P0001,Alimentos,Norte,159,125,328,12.75,15,Ensolarado,1,12.0,Primavera,0,154
2022-03-12,S005,P0002,Eletronicos,Norte,483,151,468,50.4,5,Ensolarado,0,44.1,Primavera,0,159
2022-03-12,S005,P0003,Brinquedos,Norte,160,160,193,39.13,0,Ensolarado,0,38.78,Primavera,0,164
2022-03-12,S005,P0004,Alimentos,Norte,108,108,235,10.2,20,Ensolarado,1,10.18,Primavera,0,271
2022-03-12,S005,P0005,Alimentos,Norte,106,106,184,13.54,25,Ensolarado,1,12.72,Primavera,0,113
2022-03-12,S005,P0006,Alimentos,Norte,664,234,1005,89.94,5,Ensolarado,0,88.39,Primavera,0,253
2022-03-12,S005,P0007,Alimentos,Norte,149,117,312,95.63,15,Ensolarado,1,82.9,Primavera,0,189
2022-03-12,S005,P0008,Alimentos,Norte,136,136,202,84.54,0,Ensolarado,0,99.72,Primavera,0,203
2022-03-12,S005,P0009,Alimentos,Norte,457,101,0,82.79,10,Ensolarado,0,90.5,Primavera,0,86
2022-03-12,S005,P0010,Alimentos,Norte,201,173,0,72.43,0,Ensolarado,0,83.4,Primavera,0,162
2022-03-12,S005,P0011,Eletronicos,Norte,408,172,764,84.94,20,Ensolarado,1,76.51,Primavera,0,171
2022-03-12,S005,P0012,Moveis,Norte,691,95,0,128.91,10,Ensolarado,0,116.44,Primavera,0,89
2022-03-12,S005,P0013,Alimentos,Norte,397,76,0,61.15,20,Ensolarado,1,68.21,Primavera,0,106
2022-03-12,S005,P0014,Moveis,Norte,444,105,0,157.15,10,Ensolarado,0,171.11,Primavera,0,90
2022-03-12,S005,P0015,Alimentos,Norte,227,213,306,60.94,10,Ensolarado,1,58.43,Primavera,0,184
2022-03-12,S005,P0016,Brinquedos,Norte,561,217,485,39.68,15,Ensolarado,1,43.61,Primavera,0,195
2022-03-12,S005,P0017,Brinquedos,Norte,238,128,0,36.89,10,Ensolarado,0,41.1,Primavera,0,122
2022-03-12,S005,P0018,Roupas,Norte,36,36,140,21.29,10,Ensolarado,0,25.35,Primavera,0,121
2022-03-12,S005,P0019,Moveis,Norte,107,83,0,130.38,10,Ensolarado,1,144.0,Primavera,0,85
2022-03-12,S005,P0020,Brinquedos,Norte,166,112,140,34.05,10,Ensolarado,0,37.47,Primavera,0,162
2022-03-13,S001,P0001,Eletronicos,Norte,380,75,0,63.17,20,Ensolarado,1,73.23,Primavera,0,125
2022-03-13,S001,P0002,Roupas,Norte,128,128,160,70.23,20,Ensolarado,1,60.58,Primavera,0,178
2022-03-13,S001,P0003,Roupas,Norte,257,98,0,59.99,10,Ensolarado,0,63.36,Primavera,0,159
2022-03-13,S001,P0004,Eletronicos,Norte,290,125,0,84.13,25,Ensolarado,1,96.09,Primavera,0,106
2022-03-13,S001,P0005,Alimentos,Norte,841,41,0,49.9,10,Ensolarado,0,46.3,Primavera,0,64
2022-03-13,S001,P0006,Brinquedos,Norte,486,112,549,50.45,0,Ensolarado,0,60.14,Primavera,0,163
2022-03-13,S001,P0007,Alimentos,Norte,47,47,422,26.84,5,Ensolarado,0,23.77,Primavera,0,122
2022-03-13,S001,P0008,Eletronicos,Norte,175,111,0,47.7,10,Ensolarado,1,46.85,Primavera,0,131
2022-03-13,S001,P0009,Roupas,Norte,140,56,102,86.32,0,Ensolarado,0,91.96,Primavera,0,85
2022-03-13,S001,P0010,Moveis,Norte,192,67,0,120.02,5,Ensolarado,0,141.48,Primavera,0,70
2022-03-13,S001,P0011,Moveis,Norte,63,63,0,163.18,0,Ensolarado,0,157.64,Primavera,0,62
2022-03-13,S001,P0012,Alimentos,Norte,239,78,242,89.29,5,Ensolarado,0,76.4,Primavera,0,122
2022-03-13,S001,P0013,Brinquedos,Norte,89,89,109,35.8,5,Ensolarado,0,40.26,Primavera,0,135
2022-03-13,S001,P0014,Alimentos,Norte,773,117,0,77.82,0,Ensolarado,0,71.17,Primavera,0,102
2022-03-13,S001,P0015,Brinquedos,Norte,185,158,164,17.45,10,Ensolarado,0,15.05,Primavera,0,139
2022-03-13,S001,P0016,Alimentos,Norte,313,113,0,38.06,10,Ensolarado,0,42.88,Primavera,0,125
2022-03-13,S001,P0017,Brinquedos,Norte,171,171,130,27.23,0,Ensolarado,0,32.5,Primavera,0,154
2022-03-13,S001,P0018,Alimentos,Norte,160,79,119,61.81,5,Ensolarado,0,71.97,Primavera,0,119
2022-03-13,S001,P0019,Moveis,Norte,147,111,0,102.0,15,Ensolarado,1,123.32,Primavera,0,92
2022-03-13,S001,P0020,Moveis,Norte,390,144,536,135.65,10,Ensolarado,1,132.78,Primavera,0,131
2022-03-13,S002,P0001,Alimentos,Sul,538,199,508,86.29,20,Chuvoso,1,82.67,Primavera,0,178
2022-03-13,S002,P0002,Brinquedos,Sul,144,57,0,24.75,25,Chuvoso,1,24.2,Primavera,0,79
2022-03-13,S002,P0003,Alimentos,Sul,244,119,0,90.49,0,Chuvoso,0,87.2,Primavera,0,117
2022-03-13,S002,P0004,Alimentos,Sul,222,161,0,39.19,25,Chuvoso,1,38.01,Primavera,0,151
2022-03-13,S002,P0005,Eletronicos,Sul,700,50,0,75.95,10,Chuvoso,0,71.84,Primavera,0,55
2022-03-13,S002,P0006,Roupas,Sul,182,67,0,65.52,5,Chuvoso,0,72.12,Primavera,0,111
2022-03-13,S002,P0007,Brinquedos,Sul,217,58,0,25.77,10,Chuvoso,0,28.17,Primavera,0,96
2022-03-13,S002,P0008,Alimentos,Sul,70,70,158,29.47,10,Chuvoso,1,29.24,Primavera,0,160
2022-03-13,S002,P0009,Alimentos,Sul,268,50,0,50.87,10,Chuvoso,0,56.64,Primavera,0,70
2022-03-13,S002,P0010,Alimentos,Sul,130,60,88,85.93,0,Chuvoso,0,81.75,Primavera,0,73
2022-03-13,S002,P0011,Alimentos,Sul,201,88,0,110.27,0,Chuvoso,0,109.63,Primavera,0,128
2022-03-13,S002,P0012,Eletronicos,Sul,551,48,0,62.86,5,Chuvoso,0,53.71,Primavera,0,69
2022-03-13,S002,P0013,Alimentos,Sul,396,117,0,21.36,10,Chuvoso,0,18.67,Primavera,0,103
2022-03-13,S002,P0014,Eletronicos,Sul,403,60,0,97.44,10,Chuvoso,0,111.49,Primavera,0,55
2022-03-13,S002,P0015,Roupas,Sul,321,71,0,62.7,10,Chuvoso,0,69.4,Primavera,0,100
2022-03-13,S002,P0016,Roupas,Sul,59,59,0,80.95,5,Chuvoso,0,74.94,Primavera,0,69
2022-03-13,S002,P0017,Brinquedos,Sul,618,67,0,18.55,10,Chuvoso,0,15.89,Primavera,0,75
2022-03-13,S002,P0018,Roupas,Sul,201,62,0,24.3,5,Chuvoso,0,23.63,Primavera,0,57
2022-03-13,S002,P0019,Roupas,Sul,900,86,0,89.46,10,Chuvoso,1,104.59,Primavera,0,136
2022-03-13,S002,P0020,Moveis,Sul,122,85,375,135.79,10,Chuvoso,1,159.49,Primavera,0,120
2022-03-13,S003,P0001,Brinquedos,Leste,174,174,446,17.23,25,Ensolarado,1,20.18,Primavera,0,205
2022-03-13,S003,P0002,Alimentos,Leste,324,99,0,46.46,25,Ensolarado,1,55.41,Primavera,0,129
2022-03-13,S003,P0003,Eletronicos,Leste,180,142,109,92.22,10,Ensolarado,0,88.64,Primavera,0,121
2022-03-13,S003,P0004,Alimentos,Leste,0,0,0,20.8,20,Ensolarado,1,23.55,Primavera,0,136
2022-03-13,S003,P0005,Brinquedos,Leste,279,56,0,21.92,5,Ensolarado,0,19.44,Primavera,0,85
2022-03-13,S003,P0006,Brinquedos,Leste,142,128,99,40.95,0,Ensolarado,0,45.22,Primavera,0,108
2022-03-13,S003,P0007,Alimentos,Leste,635,175,0,17.49,10,Ensolarado,0,18.91,Primavera,0,156
2022-03-13,S003,P0008,Roupas,Leste,213,143,0,115.02,15,Ensolarado,1,138.66,Primavera,0,146
2022-03-13,S003,P0009,Alimentos,Leste,130,130,138,59.7,5,Ensolarado,0,54.29,Primavera,0,129
2022-03-13,S003,P0010,Alimentos,Leste,135,89,102,43.5,0,Ensolarado,0,40.87,Primavera,0,115
2022-03-13,S003,P0011,Eletronicos,Leste,228,80,156,107.82,10,Ensolarado,0,115.6,Primavera,0,86
2022-03-13,S003,P0012,Moveis,Leste,85,81,192,106.15,0,Ensolarado,0,96.7,Primavera,0,80
2022-03-13,S003,P0013,Alimentos,Leste,1155,81,0,67.44,5,Ensolarado,0,81.29,Primavera,0,90
2022-03-13,S003,P0014,Alimentos,Leste,793,79,0,98.74,0,Ensolarado,0,117.25,Primavera,0,110
2022-03-13,S003,P0015,Alimentos,Leste,1065,104,0,109.52,0,Ensolarado,0,117.3,Primavera,0,133
2022-03-13,S003,P0016,Eletronicos,Leste,183,119,312,120.25,5,Ensolarado,0,109.93,Primavera,0,155
2022-03-13,S003,P0017,Moveis,Leste,304,60,0,134.6,0,Ensolarado,0,124.5,Primavera,0,89
2022-03-13,S003,P0018,Moveis,Leste,717,83,0,139.09,10,Ensolarado,0,156.58,Primavera,0,116
2022-03-13,S003,P0019,Alimentos,Leste,135,135,263,65.45,20,Ensolarado,1,62.39,Primavera,0,222
2022-03-13,S003,P0020,Roupas,Leste,795,132,0,58.79,25,Ensolarado,1,64.9,Primavera,0,112
2022-03-13,S004,P0001,Alimentos,Oeste,1114,100,0,9.62,20,Ensolarado,1,8.87,Primavera,0,107
2022-03-13,S004,P0002,Alimentos,Oeste,192,177,333,20.95,20,Ensolarado,1,24.95,Primavera,0,186
2022-03-13,S004,P0003,Moveis,Oeste,257,107,0,164.5,0,Ensolarado,0,142.9,Primavera,0,108
2022-03-13,S004,P0004,Alimentos,Oeste,286,174,0,55.82,20,Ensolarado,1,62.73,Primavera,0,188
2022-03-13,S004,P0005,Roupas,Oeste,155,67,0,67.37,0,Ensolarado,0,62.32,Primavera,0,58
2022-03-13,S004,P0006,Alimentos,Oeste,172,150,0,40.25,10,Ensolarado,0,40.06,Primavera,0,147
2022-03-13,S004,P0007,Alimentos,Oeste,484,88,0,32.48,5,Ensolarado,0,29.62,Primavera,0,138
2022-03-13,S004,P0008,Moveis,Oeste,164,120,108,88.39,25,Ensolarado,1,86.4,Primavera,0,112
2022-03-13,S004,P0009,Roupas,Oeste,561,113,0,122.26,5,Ensolarado,0,132.87,Primavera,0,130
2022-03-13,S004,P0010,Alimentos,Oeste,790,98,0,24.65,0,Ensolarado,0,27.03,Primavera,0,83
2022-03-13,S004,P0011,Roupas,Oeste,569,89,515,65.87,0,Ensolarado,0,76.16,Primavera,0,126
2022-03-13,S004,P0012,Eletronicos,Oeste,175,54,0,106.38,5,Ensolarado,0,121.02,Primavera,0,87
2022-03-13,S004,P0013,Alimentos,Oeste,431,145,387,23.19,5,Ensolarado,0,25.55,Primavera,0,155
2022-03-13,S004,P0014,Moveis,Oeste,156,91,193,176.02,5,Ensolarado,0,164.79,Primavera,0,88
2022-03-13,S004,P0015,Moveis,Oeste,229,93,0,112.62,5,Ensolarado,0,105.19,Primavera,0,119
2022-03-13,S004,P0016,Moveis,Oeste,61,61,357,137.83,5,Ensolarado,0,121.04,Primavera,0,121
2022-03-13,S004,P0017,Roupas,Oeste,179,177,144,106.73,10,Ensolarado,0,126.06,Primavera,0,160
2022-03-13,S004,P0018,Moveis,Oeste,122,39,0,148.08,0,Ensolarado,0,137.0,Primavera,0,38
2022-03-13,S004,P0019,Roupas,Oeste,141,104,135,65.14,10,Ensolarado,1,58.32,Primavera,0,139
2022-03-13,S004,P0020,Moveis,Oeste,190,104,229,122.35,20,Ensolarado,1,108.14,Primavera,0,105
2022-03-13,S005,P0001,Alimentos,Norte,34,34,0,11.09,20,Ensolarado,1,12.64,Primavera,0,144
2022-03-13,S005,P0002,Eletronicos,Norte,332,61,0,35.59,15,Ensolarado,1,33.45,Primavera,0,83
2022-03-13,S005,P0003,Brinquedos,Norte,193,121,152,34.93,10,Ensolarado,0,39.13,Primavera,0,180
2022-03-13,S005,P0004,Alimentos,Norte,235,235,228,10.12,20,Ensolarado,1,9.73,Primavera,0,268
2022-03-13,S005,P0005,Alimentos,Norte,128,64,0,15.86,5,Ensolarado,0,15.71,Primavera,0,89
2022-03-13,S005,P0006,Alimentos,Norte,430,87,0,62.68,5,Ensolarado,0,62.03,Primavera,0,114
2022-03-13,S005,P0007,Alimentos,Norte,286,39,0,68.86,0,Ensolarado,0,72.65,Primavera,0,49
2022-03-13,S005,P0008,Alimentos,Norte,202,55,0,49.73,15,Ensolarado,1,47.29,Primavera,0,63
2022-03-13,S005,P0009,Alimentos,Norte,356,186,448,107.6,10,Ensolarado,0,114.98,Primavera,0,173
2022-03-13,S005,P0010,Alimentos,Norte,28,28,0,53.56,10,Ensolarado,0,48.05,Primavera,0,82
2022-03-13,S005,P0011,Eletronicos,Norte,236,65,0,81.08,0,Ensolarado,0,78.27,Primavera,0,82
2022-03-13,S005,P0012,Moveis,Norte,596,123,0,143.08,5,Ensolarado,0,129.23,Primavera,0,104
2022-03-13,S005,P0013,Alimentos,Norte,321,72,276,73.41,10,Ensolarado,0,63.21,Primavera,0,110
2022-03-13,S005,P0014,Moveis,Norte,339,54,0,142.66,5,Ensolarado,0,151.86,Primavera,0,48
2022-03-13,S005,P0015,Alimentos,Norte,14,14,264,55.73,0,Ensolarado,0,61.14,Primavera,0,132
2022-03-13,S005,P0016,Brinquedos,Norte,344,127,0,37.08,5,Ensolarado,0,39.46,Primavera,0,129
2022-03-13,S005,P0017,Brinquedos,Norte,110,110,93,39.35,5,Ensolarado,0,36.06,Primavera,0,109
2022-03-13,S005,P0018,Roupas,Norte,140,81,0,21.59,5,Ensolarado,0,21.09,Primavera,0,92
2022-03-13,S005,P0019,Moveis,Norte,199,56,185,114.49,20,Ensolarado,1,125.94,Primavera,0,82
2022-03-13,S005,P0020,Brinquedos,Norte,194,85,0,30.77,10,Ensolarado,1,26.74,Primavera,0,110
2022-03-14,S001,P0001,Eletronicos,Norte,305,118,192,78.53,0,Nublado,0,76.25,Primavera,0,107
2022-03-14,S001,P0002,Roupas,Norte,160,152,115,74.68,0,Nublado,0,78.77,Primavera,0,138
2022-03-14,S001,P0003,Roupas,Norte,1234,132,0,56.04,20,Nublado,1,59.66,Primavera,0,177
2022-03-14,S001,P0004,Eletronicos,Norte,165,73,173,97.24,10,Nublado,0,96.47,Primavera,0,80
2022-03-14,S001,P0005,Alimentos,Norte,800,56,0,50.19,10,Nublado,0,54.44,Primavera,0,80
2022-03-14,S001,P0006,Brinquedos,Norte,374,142,0,44.99,5,Nublado,0,47.63,Primavera,0,141
2022-03-14,S001,P0007,Alimentos,Norte,529,46,0,20.71,10,Nublado,1,24.7,Primavera,0,76
2022-03-14,S001,P0008,Eletronicos,Norte,64,64,109,53.82,0,Nublado,0,47.65,Primavera,0,137
2022-03-14,S001,P0009,Roupas,Norte,186,69,0,79.63,5,Nublado,0,67.95,Primavera,0,63
2022-03-14,S001,P0010,Moveis,Norte,521,42,0,89.98,25,Nublado,1,88.77,Primavera,0,43
2022-03-14,S001,P0011,Moveis,Norte,254,31,0,140.46,10,Nublado,0,133.24,Primavera,0,50
2022-03-14,S001,P0012,Alimentos,Norte,161,68,0,74.81,10,Nublado,0,73.28,Primavera,0,84
2022-03-14,S001,P0013,Brinquedos,Norte,109,109,151,35.52,15,Nublado,1,37.8,Primavera,0,172
2022-03-14,S001,P0014,Alimentos,Norte,656,145,0,76.38,5,Nublado,0,86.4,Primavera,0,129
2022-03-14,S001,P0015,Brinquedos,Norte,191,180,142,19.72,0,Nublado,0,23.51,Primavera,0,163
2022-03-14,S001,P0016,Alimentos,Norte,200,173,0,44.11,10,Nublado,0,38.89,Primavera,0,159
2022-03-14,S001,P0017,Brinquedos,Norte,130,111,160,22.84,20,Nublado,1,21.57,Primavera,0,152
2022-03-14,S001,P0018,Alimentos,Norte,200,60,0,50.38,10,Nublado,0,46.94,Primavera,0,60
2022-03-14,S001,P0019,Moveis,Norte,36,36,79,104.22,10,Nublado,0,123.45,Primavera,0,82
2022-03-14,S001,P0020,Moveis,Norte,246,51,0,103.98,5,Nublado,0,116.08,Primavera,0,52
2022-03-14,S002,P0001,Alimentos,Sul,339,86,0,85.25,0,Nublado,0,91.91,Primavera,0,114
2022-03-14,S002,P0002,Brinquedos,Sul,377,114,263,42.73,0,Nublado,0,39.02,Primavera,0,163
2022-03-14,S002,P0003,Alimentos,Sul,125,125,834,102.19,25,Nublado,1,97.26,Primavera,0,279
2022-03-14,S002,P0004,Alimentos,Sul,468,82,425,42.07,10,Nublado,0,45.36,Primavera,0,131
2022-03-14,S002,P0005,Eletronicos,Sul,650,15,0,68.07,0,Nublado,0,80.36,Primavera,0,16
2022-03-14,S002,P0006,Roupas,Sul,115,102,82,60.28,10,Nublado,0,52.66,Primavera,0,86
2022-03-14,S002,P0007,Brinquedos,Sul,159,83,0,23.72,25,Nublado,1,26.44,Primavera,0,128
2022-03-14,S002,P0008,Alimentos,Sul,158,107,0,26.98,0,Nublado,0,26.83,Primavera,0,96
2022-03-14,S002,P0009,Alimentos,Sul,218,128,374,70.99,5,Nublado,0,84.34,Primavera,0,158
2022-03-14,S002,P0010,Alimentos,Sul,158,158,196,100.38,15,Nublado,1,85.7,Primavera,0,178
2022-03-14,S002,P0011,Alimentos,Sul,113,113,0,95.5,5,Nublado,0,106.7,Primavera,0,115
2022-03-14,S002,P0012,Eletronicos,Sul,503,34,0,58.76,5,Nublado,0,54.74,Primavera,0,51
2022-03-14,S002,P0013,Alimentos,Sul,279,140,0,20.38,20,Nublado,1,18.91,Primavera,0,125
2022-03-14,S002,P0014,Eletronicos,Sul,343,97,455,121.56,10,Nublado,0,108.11,Primavera,0,104
2022-03-14,S002,P0015,Roupas,Sul,250,97,0,67.88,0,Nublado,0,81.35,Primavera,0,92
2022-03-14,S002,P0016,Roupas,Sul,345,80,0,92.24,0,Nublado,0,100.38,Primavera,0,108
2022-03-14,S002,P0017,Brinquedos,Sul,551,198,562,25.82,15,Nublado,1,30.23,Primavera,0,230
2022-03-14,S002,P0018,Roupas,Sul,139,98,87,29.69,0,Nublado,0,27.02,Primavera,0,99
2022-03-14,S002,P0019,Roupas,Sul,814,120,0,86.54,5,Nublado,0,101.77,Primavera,0,108
2022-03-14,S002,P0020,Moveis,Sul,260,74,0,133.42,5,Nublado,0,121.84,Primavera,0,83
2022-03-14,S003,P0001,Brinquedos,Leste,0,0,0,20.3,0,Chuvoso,0,18.21,Primavera,0,139
2022-03-14,S003,P0002,Alimentos,Leste,225,44,0,44.66,10,Chuvoso,0,40.33,Primavera,0,49
2022-03-14,S003,P0003,Eletronicos,Leste,147,147,215,132.21,10,Chuvoso,1,122.93,Primavera,0,263
2022-03-14,S003,P0004,Alimentos,Leste,306,120,0,23.43,0,Chuvoso,0,24.84,Primavera,0,102
2022-03-14,S003,P0005,Brinquedos,Leste,223,70,0,20.9,5,Chuvoso,0,23.19,Primavera,0,86
2022-03-14,S003,P0006,Brinquedos,Leste,113,113,97,39.68,5,Chuvoso,0,46.3,Primavera,0,114
2022-03-14,S003,P0007,Alimentos,Leste,460,90,0,15.96,10,Chuvoso,1,18.16,Primavera,0,125
2022-03-14,S003,P0008,Roupas,Leste,337,50,0,104.91,5,Chuvoso,0,123.28,Primavera,0,82
2022-03-14,S003,P0009,Alimentos,Leste,138,119,102,52.16,10,Chuvoso,0,49.91,Primavera,0,103
2022-03-14,S003,P0010,Alimentos,Leste,148,147,149,39.92,15,Chuvoso,1,47.93,Primavera,0,158
2022-03-14,S003,P0011,Eletronicos,Leste,148,121,0,125.04,5,Chuvoso,0,133.6,Primavera,0,114
2022-03-14,S003,P0012,Moveis,Leste,149,29,0,85.19,0,Chuvoso,0,99.26,Primavera,0,36
2022-03-14,S003,P0013,Alimentos,Leste,1074,49,0,49.14,25,Chuvoso,1,46.75,Primavera,0,54
2022-03-14,S003,P0014,Alimentos,Leste,714,80,0,88.66,5,Chuvoso,0,88.08,Primavera,0,78
2022-03-14,S003,P0015,Alimentos,Leste,961,101,0,102.86,0,Chuvoso,0,90.82,Primavera,0,97
2022-03-14,S003,P0016,Eletronicos,Leste,64,64,0,101.21,5,Chuvoso,0,116.46,Primavera,0,114
2022-03-14,S003,P0017,Moveis,Leste,244,109,453,128.04,10,Chuvoso,1,136.62,Primavera,0,122
2022-03-14,S003,P0018,Moveis,Leste,634,54,0,130.1,5,Chuvoso,0,124.84,Primavera,0,65
2022-03-14,S003,P0019,Alimentos,Leste,263,87,0,49.96,5,Chuvoso,0,56.76,Primavera,0,84
2022-03-14,S003,P0020,Roupas,Leste,663,96,0,74.04,10,Chuvoso,0,83.24,Primavera,0,127
2022-03-14,S004,P0001,Alimentos,Oeste,1014,55,0,9.95,10,Nublado,0,9.32,Primavera,0,82
2022-03-14,S004,P0002,Alimentos,Oeste,15,15,0,23.04,5,Nublado,0,20.46,Primavera,0,139
2022-03-14,S004,P0003,Moveis,Oeste,476,86,0,121.56,20,Nublado,1,144.03,Primavera,0,99
2022-03-14,S004,P0004,Alimentos,Oeste,699,110,0,52.44,5,Nublado,0,60.51,Primavera,0,106
2022-03-14,S004,P0005,Roupas,Oeste,88,23,50,58.61,5,Nublado,0,51.18,Primavera,0,36
2022-03-14,S004,P0006,Alimentos,Oeste,489,74,0,41.25,0,Nublado,0,38.54,Primavera,0,120
2022-03-14,S004,P0007,Alimentos,Oeste,396,177,0,27.19,25,Nublado,1,30.48,Primavera,0,177
2022-03-14,S004,P0008,Moveis,Oeste,152,70,0,92.36,10,Nublado,0,86.55,Primavera,0,71
2022-03-14,S004,P0009,Roupas,Oeste,448,54,0,117.02,0,Nublado,0,115.31,Primavera,0,84
2022-03-14,S004,P0010,Alimentos,Oeste,692,133,0,23.09,25,Nublado,1,20.32,Primavera,0,136
2022-03-14,S004,P0011,Roupas,Oeste,480,31,0,44.27,10,Nublado,0,51.44,Primavera,0,43
2022-03-14,S004,P0012,Eletronicos,Oeste,121,97,105,112.16,10,Nublado,0,97.82,Primavera,0,103
2022-03-14,S004,P0013,Alimentos,Oeste,286,155,571,23.67,20,Nublado,1,21.36,Primavera,0,209
2022-03-14,S004,P0014,Moveis,Oeste,65,24,0,152.08,0,Nublado,0,146.19,Primavera,0,36
2022-03-14,S004,P0015,Moveis,Oeste,512,40,0,81.75,10,Nublado,0,96.72,Primavera,0,57
2022-03-14,S004,P0016,Moveis,Oeste,270,46,0,111.66,0,Nublado,0,111.23,Primavera,0,46
2022-03-14,S004,P0017,Roupas,Oeste,146,84,140,100.01,10,Nublado,1,91.42,Primavera,0,120
2022-03-14,S004,P0018,Moveis,Oeste,83,69,98,183.42,0,Nublado,0,183.22,Primavera,0,96
2022-03-14,S004,P0019,Roupas,Oeste,172,59,0,56.43,10,Nublado,0,50.35,Primavera,0,93
2022-03-14,S004,P0020,Moveis,Oeste,86,65,0,128.31,5,Nublado,0,150.75,Primavera,0,83
2022-03-14,S005,P0001,Alimentos,Norte,328,85,0,11.05,10,Nublado,0,10.84,Primavera,0,89
2022-03-14,S005,P0002,Eletronicos,Norte,271,87,0,43.67,10,Nublado,0,43.56,Primavera,0,128
2022-03-14,S005,P0003,Brinquedos,Norte,224,171,170,34.52,20,Nublado,1,34.2,Primavera,0,201
2022-03-14,S005,P0004,Alimentos,Norte,228,68,0,7.56,5,Nublado,0,7.41,Primavera,0,93
2022-03-14,S005,P0005,Alimentos,Norte,248,51,0,13.26,10,Nublado,0,15.95,Primavera,0,68
2022-03-14,S005,P0006,Alimentos,Norte,343,45,0,47.24,10,Nublado,0,57.16,Primavera,0,62
2022-03-14,S005,P0007,Alimentos,Norte,559,100,0,79.77,10,Nublado,1,75.42,Primavera,0,106
2022-03-14,S005,P0008,Alimentos,Norte,147,5,0,43.35,0,Nublado,0,49.85,Primavera,0,4
2022-03-14,S005,P0009,Alimentos,Norte,170,77,0,104.96,5,Nublado,0,102.72,Primavera,0,127
2022-03-14,S005,P0010,Alimentos,Norte,433,131,586,58.32,25,Nublado,1,70.06,Primavera,0,189
2022-03-14,S005,P0011,Eletronicos,Norte,171,42,0,72.98,0,Nublado,0,85.57,Primavera,0,67
2022-03-14,S005,P0012,Moveis,Norte,473,58,0,144.31,0,Nublado,0,123.72,Primavera,0,91
2022-03-14,S005,P0013,Alimentos,Norte,249,147,0,78.26,15,Nublado,1,70.66,Primavera,0,151
2022-03-14,S005,P0014,Moveis,Norte,285,125,303,189.72,0,Nublado,0,216.41,Primavera,0,115
2022-03-14,S005,P0015,Alimentos,Norte,306,58,0,40.27,10,Nublado,0,46.95,Primavera,0,65
2022-03-14,S005,P0016,Brinquedos,Norte,217,164,0,37.82,10,Nublado,0,35.67,Primavera,0,137
2022-03-14,S005,P0017,Brinquedos,Norte,93,93,175,35.36,20,Nublado,1,37.31,Primavera,0,147
2022-03-14,S005,P0018,Roupas,Norte,59,59,106,23.09,0,Nublado,0,27.79,Primavera,0,113
2022-03-14,S005,P0019,Moveis,Norte,143,27,0,116.94,0,Nublado,0,125.46,Primavera,0,29
2022-03-14,S005,P0020,Brinquedos,Norte,109,109,114,33.76,5,Nublado,0,37.32,Primavera,0,140
2022-03-15,S001,P0001,Eletronicos,Norte,187,129,0,65.22,20,Chuvoso,1,65.12,Primavera,0,119
2022-03-15,S001,P0002,Roupas,Norte,123,109,107,54.89,25,Chuvoso,1,53.07,Primavera,0,115
2022-03-15,S001,P0003,Roupas,Norte,1102,159,0,62.69,5,Chuvoso,0,57.33,Primavera,0,137
2022-03-15,S001,P0004,Eletronicos,Norte,92,92,0,106.57,10,Chuvoso,0,99.6,Primavera,0,107
2022-03-15,S001,P0005,Alimentos,Norte,744,54,0,48.78,10,Chuvoso,0,55.23,Primavera,0,72
2022-03-15,S001,P0006,Brinquedos,Norte,232,105,0,37.43,10,Chuvoso,0,40.19,Primavera,0,99
2022-03-15,S001,P0007,Alimentos,Norte,483,55,0,22.71,5,Chuvoso,0,20.27,Primavera,0,72
2022-03-15,S001,P0008,Eletronicos,Norte,109,90,135,47.91,10,Chuvoso,1,47.64,Primavera,0,133
2022-03-15,S001,P0009,Roupas,Norte,117,75,75,80.79,10,Chuvoso,0,74.06,Primavera,0,82
2022-03-15,S001,P0010,Moveis,Norte,479,82,0,113.26,10,Chuvoso,0,126.8,Primavera,0,69
2022-03-15,S001,P0011,Moveis,Norte,223,39,0,138.21,10,Chuvoso,0,135.54,Primavera,0,46
2022-03-15,S001,P0012,Alimentos,Norte,335,189,302,88.13,15,Chuvoso,1,97.11,Primavera,0,174
2022-03-15,S001,P0013,Brinquedos,Norte,151,84,109,29.74,10,Chuvoso,0,32.36,Primavera,0,93
2022-03-15,S001,P0014,Alimentos,Norte,511,114,0,70.37,15,Chuvoso,1,64.3,Primavera,0,122
2022-03-15,S001,P0015,Brinquedos,Norte,153,88,80,13.74,15,Chuvoso,1,15.25,Primavera,0,97
2022-03-15,S001,P0016,Alimentos,Norte,561,107,0,34.32,20,Chuvoso,1,30.08,Primavera,0,113
2022-03-15,S001,P0017,Brinquedos,Norte,179,55,0,20.15,5,Chuvoso,0,21.92,Primavera,0,75
2022-03-15,S001,P0018,Alimentos,Norte,140,140,189,72.31,10,Chuvoso,1,61.82,Primavera,0,176
